标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
区政府 配套齐全 业主急售...,"中港华庭 , 区政府",1室1厅,50平米,东,,26层 ,,塔楼,19.8 万,3960 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105112984971.html
朝南向中间楼层看花园。安静舒适。,"星河丹堤S2区 , 南站新城",4室2厅,93.43平米,东南,毛坯,33层 ,,板塔结合,118 万,12630 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105112685026.html
吾悦商圈 南北通户型 配套成熟,"海惠花园二区 , 吾悦广场",3室2厅,124.04平米,南 北,毛坯,18层 ,,塔楼,55 万,4435 元,2,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118830141.html
户型方正，采光好，视野好，无遮挡,"新华联广场 , 大亚湾中心区",3室2厅,88.61平米,北,简装,32层 ,,板塔结合,50 万,5643 元,5,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105116105001.html
全新未住，业主诚意出售，南北向看花园，中间楼层,"龙湖天宸原著花园 , 河南岸",4室2厅,138.01平米,南,精装,中楼层(共33层) ,,塔楼,209 万,15144 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105118908790.html
过渡 入手 经济实惠 光线良好,"湖溪新苑 , 水口",3室2厅,90.94平米,东北,简装,高楼层(共8层) ,,板塔结合,27 万,2969 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105119578520.html
精装修南北通透大4房2卫看一线江景无遮挡海伦湾,"海伦堡海伦湾 , 东平",4室2厅,131.92平米,南 北,精装,中楼层(共32层) ,,板塔结合,138 万,10461 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120053667.html
一线临深金辉优步学府精装修3业主诚心急售,"金辉优步学府 , 白云新城",3室2厅,94.67平米,南,,32层 ,,板塔结合,59 万,6233 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122013842.html
刚需实用户型，业主诚心出售，毛坯，有证，大社区,"光耀荷兰小城 , 陈江",3室2厅,80.19平米,北,毛坯,33层 ,,板塔结合,35 万,4365 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105114187200.html
海景城大4房2卫  精装带家私电器   滨海公园旁,"海景城 , 澳头",4室2厅,120.47平米,南,,33层 ,,板塔结合,70 万,5811 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117534755.html
楼龄新，户型方正朝南，红本在手，业主诚心出售,"星河丹堤V2区 , 南站新城",3室2厅,100.1平米,南,毛坯,32层 ,,塔楼,100 万,9991 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105120433117.html
南北通三房两卫，采光好，安静，绿化舒适，生活便利。,"新力城二期 , 水口",3室2厅,117.86平米,东,毛坯,中楼层(共32层) ,,板楼,80 万,6788 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121572991.html
正南向海景，视野开阔，户型方正，采光好，绿化高小区,"碧桂园十里银滩海悦湾 , 十里银滩",2室1厅,69.7平米,东南 南 西南,精装,30层 ,,板塔结合,29.8 万,4276 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105117595023.html
户型好，价格便宜，适合居家  ，楼下有公交车站,"DADA的草地 , 大亚湾中心区",4室2厅,105.14平米,南 北,毛坯,32层 ,,板塔结合,30 万,2854 元,21,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105119491291.html
高品质大型小区、环境好，深圳与惠州交界处，楼层好,"牧云溪谷二期云尚 , 新圩",3室1厅,88.02平米,东南,精装,29层 ,,塔楼,109 万,12384 元,0,,21天以前发布,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122344936.html
此房原值高，税费少  精装修 户型方正，采光好，,"荣盛御景澜湾 , 澳头",3室2厅,90.21平米,南,精装,33层 ,,板塔结合,47 万,5211 元,1,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121753359.html
中间楼层，刚需三房，采光充足，读德威,"中信水岸城7期 , 东江新城",3室2厅,88.5平米,南,毛坯,32层 ,,板塔结合,88 万,9944 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118831535.html
房子是复式的，上下两层，已经做好阁楼,"龙光城南一期 , 龙光城",7室2厅,123.5平米,南,,30层 ,,板塔结合,93.8 万,7596 元,0,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105120089929.html
山湖海上城4房2厅1卫    环境好  交通便利,"山湖海上城 , 惠东县城",4室2厅,116平米,南,精装,32层 ,,塔楼,52.8 万,4552 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121846423.html
户型方正采光通透明亮，好楼层，东南朝向,"牧云溪谷·和悦府 , 新圩",4室2厅,115.67平米,东南,毛坯,31层 ,,板塔结合,127 万,10980 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122081659.html
楼层好，视野开阔，采光好，通风好，税费少,"卓越东部蔚蓝海岸三期 , 西区新寮",3室2厅,84.97平米,南,毛坯,33层 ,,板塔结合,54 万,6356 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121081211.html
名流印象3房，使用率高，可拎包入住的装修，随时看房,"名流印象 , 河南岸",3室2厅,88平米,东北,精装,中楼层(共23层) ,,板塔结合,63.8 万,7250 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122155893.html
大亚湾，二房二厅，精装修，业主诚心卖,"当代上品湾花园 , 澳头",2室2厅,74平米,东南,精装,34层 ,,板塔结合,35 万,4730 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121843686.html
此房满五年，小区安静，看房方便，业主诚心出售。,"德丰·五月花花园 , 西区新寮",1室1厅,31.14平米,南,精装,8层 ,,板塔结合,21 万,6744 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105121320942.html
梵高的花园精装2房，南向看花园，楼层好，视野开阔,"梵高的花园 , 江北",2室1厅,85.14平米,南,,高楼层(共31层) ,,板塔结合,88 万,10336 元,0,,,VR房源 | 房本满两年,https://hui.lianjia.com/ershoufang/105121725366.html
乙府标准大3房，朝南安静，附带一个200平独立大露台,"隆生西江花园 , 东江新城",3室2厅,121.76平米,南,,低楼层(共28层) ,,塔楼,148 万,12156 元,0,,27天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122298718.html
中信水岸城 一线江景  无遮挡  全新毛坯  通风好,"中信水岸城二三期 , 东江新城",4室2厅,170平米,南 北,毛坯,29层 ,,板楼,177 万,10412 元,2,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105119799624.html
雅居乐御宾府毛坯三房业主诚意出售,"御宾府 , 龙丰",3室2厅,109平米,南 北,毛坯,高楼层(共29层) ,,塔楼,80 万,7340 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105112969723.html
鼎峰国汇山 大花园社区 精装修南北4房 视野好 安静,"鼎峰国汇山 , 江北",4室2厅,124.75平米,南,精装,低楼层(共28层) ,,板塔结合,159 万,12746 元,0,,,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105122106902.html
业主诚心出售 次新小区 朝南向 采光好 户型靓,"东方铂悦府 , 新行政区",3室2厅,89.79平米,东南,毛坯,29层 ,,板塔结合,60 万,6683 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121382595.html
山姆会员店旁世纪金湖花园 小区环境安静,"世纪金湖花园 , 河南岸",4室2厅,116.79平米,南,毛坯,31层 ,,板塔结合,108 万,9248 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105113811126.html
格局方正，视野开阔，朝南 近地铁低总价买到三房,"天域花园 , 白云新城",3室2厅,71.94平米,南,毛坯,17层 ,,塔楼,32.8 万,4560 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122148602.html
南贸花园 88平带装修三房 钥匙看房诚心出售,"南贸花园 , 水口",3室2厅,88平米,东南,,中楼层(共17层) ,,塔楼,69 万,7841 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122150719.html
业主房子诚心出售，楼层好，方便看房,"东方铂悦府 , 新行政区",3室2厅,87.34平米,南,毛坯,32层 ,,板塔结合,61 万,6985 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105117849073.html
户型方正采光好 面积使用率高 大阳台 精装修,"中兴佳苑 , 大亚湾中心区",4室2厅,108.9平米,南 北,,26层 ,,塔楼,42 万,3857 元,1,,20天以前发布,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122347998.html
儿童公园 比亚迪御蓝湾南北通毛坯四房,"御蓝湾花园 , 万达",4室2厅,101.14平米,南 北,毛坯,17层 ,,板塔结合,58 万,5735 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105115861812.html
中洲云睿府，三房，次新房，山姆会员店，金山湖医院,"中洲云睿府 , 河南岸",3室2厅,88.27平米,南,毛坯,30层 ,,塔楼,80 万,9064 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122104828.html
户型方正，采光好，视野好，无遮挡,"听涛雅苑 , 大亚湾中心区",2室1厅,32.77平米,东,简装,7层 ,,板塔结合,19.2 万,5860 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105119739112.html
南站规划高铁新城区中位，交通便利，社区生活配套齐全,"中信新城 , 南站新城",4室2厅,104.65平米,东南,精装,34层 ,,板塔结合,78 万,7454 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121304473.html
雅颂居一房一厅41平米业主诚心比较急出售,"雅颂居 , 大亚湾中心区",1室1厅,41平米,北,毛坯,25层 ,,塔楼,16 万,3903 元,3,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105113480977.html
碧桂园山河城 6室2厅 南 北,"碧桂园山河城 , 三和经济开发区",6室2厅,191.12平米,南 北,精装,18层 ,,板塔结合,85 万,4448 元,3,,11天以前发布,VR房源 | 房本满两年,https://hui.lianjia.com/ershoufang/105122443597.html
次新小区，格局靓，采光好，视野开阔无遮挡,"金辉风雅轩 , 秋长",2室2厅,66平米,南,毛坯,32层 ,,板塔结合,28 万,4243 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105117730234.html
临深100米 龙光城北八 视野好 看花园游泳池,"龙光城北八期 , 龙光城",4室2厅,105.21平米,东,精装,31层 ,,板塔结合,99 万,9410 元,0,,14天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122414767.html
外地发展 精装急售 儿童公园楼上 户型方正,"恒大悦龙台 , 万达",3室2厅,85平米,北,精装,32层 ,,板塔结合,61 万,7177 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121248762.html
方直星耀国际好楼层大三房两卫，安静看花园视野开阔,"方直星耀国际 , 河南岸",3室2厅,126.5平米,南,毛坯,低楼层(共31层) ,,板塔结合,156 万,12333 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117368539.html
朝南 高楼层 户型方正 使用率高,"海伦堡爱Me城市 , 澳头",3室1厅,116平米,南,毛坯,高楼层(共31层) ,,板塔结合,49 万,4225 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105114797317.html
百万别墅大盘  大社区  近高铁站,"惠阳雅居乐花园一期 , 南站新城",2室2厅,88.49平米,西,精装,24层 ,,板塔结合,43 万,4860 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122185558.html
香悦澜山方正四房 大社区 户型好 园林漂亮，,"新城香悦澜山 , 博罗中心区",4室2厅,122.28平米,南,毛坯,中楼层(共33层) ,,塔楼,49.6 万,4057 元,0,,14天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122419058.html
金叶华府朝南3房看花园，中间楼层，可看房,"金叶华府 , 博罗石湾",3室2厅,109平米,南,,30层 ,,板塔结合,55 万,5046 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120609317.html
高铁站2.5公里，万达天虹大润发三大购物商圈。,"恒鑫御园 , 万达",2室1厅,62.17平米,东南,精装,26层 ,,板塔结合,39 万,6274 元,4,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121295038.html
仲恺次新小区，成熟商圈，中间楼层4房，视野无遮挡,"腾韵花园 , 陈江",4室2厅,116.49平米,南,毛坯,32层 ,,板塔结合,78 万,6696 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105117469175.html
国鹏实用3房，好楼层， 采光通风好，配套齐全,"国鹏润德学府 , 惠环",3室2厅,85平米,南,毛坯,中楼层(共29层) ,,板塔结合,45.8 万,5389 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105118145453.html
两梯三户大平层，坐拥一线半岛公园河景，南北通朝南,"半岛1号十一期 , 白云新城",4室2厅,112.85平米,东南,精装,24层 ,,塔楼,98 万,8685 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118628845.html
临深大社区，南北通带装修三房，无抵押，价格可以谈,"万城名座花园 , 白云新城",3室2厅,100.2平米,南 北,精装,29层 ,,板塔结合,98 万,9781 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120864711.html
户型方正。采光好，视野无遮挡。,"千禧嘉园 , 万达",2室2厅,74.82平米,北,,23层 ,,板塔结合,33.8 万,4518 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105113379440.html
户型房子 通风采光很好 业主诚心出售,"盛湾名居 , 澳头",3室2厅,89平米,南,简装,33层 ,,塔楼,44 万,4944 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121809724.html
房子户型方正采光好，中高楼层。,"华彩公馆 , 大亚湾中心区",4室2厅,107.36平米,南,毛坯,24层 ,,板塔结合,35 万,3261 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120507591.html
"佳兆业壹号花园全新装修没有住过,高层看花园","佳兆业壹号花园 , 龙丰",3室2厅,103.6平米,南 北,精装,高楼层(共34层) ,,板塔结合,82 万,7916 元,1,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105113881299.html
高尔夫1号看高尔夫球场5房，景色绝美，中高楼层,"建曙高尔夫1号 , 区政府",5室2厅,125.72平米,南,精装,30层 ,,塔楼,119 万,9466 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118745940.html
业主急售：朝南看花园 明厨明卫 采光通风视野开阔,"实地常春藤 , 三和经济开发区",3室2厅,108平米,南 北,毛坯,33层 ,,板塔结合,40 万,3704 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105117220883.html
江北新装修 3+1房 装修很漂亮 中间楼层,"雨花香府 , 江北",4室2厅,116.16平米,东南 南,精装,中楼层(共17层) ,,,108 万,9298 元,0,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105122171033.html
鸿润叠韵，带装修四房，诚意出售,"鸿润·叠韵 , 河南岸",4室2厅,141.57平米,南,精装,中楼层(共32层) ,,塔楼,99.8 万,7050 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105111008246.html
房子是满二没有增值税了，中间楼层采光和通风效果好,"长通熙园 , 开城大润发",2室1厅,70.12平米,南,,32层 ,,板楼,46 万,6561 元,1,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105119417374.html
带大露台 轻轨口 2023年小区南北向4房 很漂亮,"翔顺花园 , 龙丰",4室2厅,115.4平米,东南,精装,低楼层(共27层) ,,板塔结合,148 万,12825 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122093370.html
临深大社区 通透 楼层好 视野宽阔  配套齐全,"龙光城北二期 , 龙光城",4室1厅,127.98平米,南 北,毛坯,29层 ,,板塔结合,115 万,8986 元,2,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122041607.html
临深百万大盘，牧云溪谷，环境优美楼层好,"牧云溪谷六期云禧 , 新圩",2室2厅,72平米,西南 西,毛坯,32层 ,,板塔结合,69 万,9584 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121827307.html
龙光城南四期五房，业主诚心出售,"龙光城南四期 , 龙光城",5室2厅,114.65平米,东 北,简装,34层 ,,塔楼,106 万,9246 元,1,,,VR看装修,https://hui.lianjia.com/ershoufang/105120884341.html
惠州市大亚湾西区大悦花园4房2厅两卫业主诚心出售,"大悦花园 , 比亚迪商圈",4室2厅,88.26平米,南,毛坯,27层 ,,板塔结合,36 万,4079 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122091628.html
格局方正，视野开阔，朝南 近地铁低总价买到三房,"天域花园 , 白云新城",3室2厅,71.94平米,南,毛坯,17层 ,,塔楼,32.8 万,4560 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122148602.html
业主房子诚心出售，楼层好，方便看房,"东方铂悦府 , 新行政区",3室2厅,87.34平米,南,毛坯,32层 ,,板塔结合,61 万,6985 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105117849073.html
户型方正采光好 面积使用率高 大阳台 精装修,"中兴佳苑 , 大亚湾中心区",4室2厅,108.9平米,南 北,,26层 ,,塔楼,42 万,3857 元,1,,20天以前发布,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122347998.html
近佳兆业 金世界花园三房 朝南采光好 小区配套成熟,"金世界花园 , 江北",3室2厅,125.44平米,南,简装,16层 ,,板塔结合,75 万,5979 元,0,,16天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122389846.html
近沙田地铁站，大社区 大阳台，淡水河,"九洲玉带湾 , 白云新城",4室2厅,112.74平米,南,毛坯,33层 ,,板塔结合,66 万,5855 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120070647.html
业主诚心出售、无个税、没有欠款、新小区,"合生时代城 , 比亚迪商圈",2室2厅,79平米,南,,18层 ,,板塔结合,50 万,6330 元,0,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105121422267.html
此房在二楼、装修良好、实际使用面积大于38平、,"乐华新村 , 开城大润发",2室1厅,38.1平米,南,,低楼层(共8层) ,,塔楼,13 万,3413 元,5,,,VR看装修,https://hui.lianjia.com/ershoufang/105122057929.html
南向看小区3房 视野开阔生活方便,"金榜山 , 龙丰",3室1厅,99平米,东,精装,中楼层(共27层) ,,板塔结合,95 万,9596 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121093684.html
金鼎雅苑全新毛坯房东诚意出售，随时可以看房,"金鼎雅苑 , 江北",3室2厅,87.47平米,南,毛坯,高楼层(共33层) ,,塔楼,85 万,9718 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120165347.html
业主诚心出售，没有欠款，户型方正,"天域花园 , 白云新城",3室2厅,71.94平米,南,精装,17层 ,,板塔结合,42.8 万,5950 元,3,,,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105121178253.html
朝南向采光好，原值高税费少，万达西区一 小交通便利,"仁和卫城 , 万达",3室2厅,126.31平米,南 北,毛坯,16层 ,,板塔结合,63 万,4988 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117169859.html
业主诚心出售，视野开阔欢迎多多转介,"晶地里程花园 , 西区新寮",3室2厅,90.63平米,南 北,精装,33层 ,,塔楼,57 万,6290 元,1,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121099133.html
江北义乌公寓47朝南急售28带南坛和惠台,"义乌商城公寓 , 江北",1室1厅,47平米,南,,中楼层(共28层) ,,板楼,28 万,5958 元,0,,8天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122484026.html
毛坯三房 惠城CBD江北次新楼盘,"江湾南岸二期 , 江北",3室2厅,121平米,东南,毛坯,低楼层(共39层) ,,板塔结合,140 万,11571 元,2,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105115895461.html
壹城六期南北通大五房采光好楼龄新花园漂亮,"壹城中心6区 , 陈江",5室2厅,126.09平米,南 北,毛坯,高楼层(共32层) ,,塔楼,93 万,7376 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105119708975.html
南线轻轨口 中间楼层 无欠款视野好,"佳兆业壹号花园 , 龙丰",2室2厅,76平米,南,毛坯,中楼层(共32层) ,,板塔结合,48 万,6316 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105120232939.html
红本在手无欠款 没有出租过的 全屋定制瓷砖上墙,"国韵华府 , 吾悦广场",2室2厅,70.54平米,西北,精装,32层 ,,塔楼,50 万,7089 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121742874.html
房子干净，业主装修用心，保养很好,"方直君御 , 东江新城",4室2厅,130.5平米,南,,低楼层(共28层) ,,塔楼,190 万,14560 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105120443626.html
