标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
百万大盘 星河物业 户型方正 拎包入住,"星河丹堤E区 , 南站新城",2室1厅,75平米,南,精装,30层 ,,,59.8 万,7974 元,7,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118024694.html
五矿二期，一线湖景，户型方正，业主诚心出售,"五矿哈施塔特 , 博罗中心区",4室2厅,110.3平米,南,毛坯,高楼层(共33层) ,,塔楼,45 万,4080 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120188170.html
万达精装复式，视野开阔，出行方便，急售,"永昶公寓 , 万达",3室2厅,56.71平米,东南,简装,12层 ,,板塔结合,25 万,4409 元,12,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117342156.html
玖悦府带车位精装修三房，安静采光通风很好,"玖悦府 , 麦地",3室2厅,94.88平米,南,精装,低楼层(共26层) ,,板塔结合,83 万,8748 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105116992218.html
小区教育，交通，休闲，购物银行配套设施完善便利,"保华铂郡 , 河南岸",4室2厅,140.34平米,南 北,毛坯,30层 ,,板塔结合,176 万,12541 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105114890971.html
临深大品牌央企大花园，成熟社区生活配套完善,"金地天润自在城一期 , 西区新寮",3室1厅,83.37平米,西南,精装,33层 ,,塔楼,67 万,8037 元,2,,,VR看装修,https://hui.lianjia.com/ershoufang/105122068665.html
星河丹堤新中式园林 南北通透 中高楼 看水库美景,"星河丹堤G4区 , 南站新城",4室2厅,124.48平米,南 北,毛坯,33层 ,,板塔结合,138 万,11087 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105116289042.html
此房朝南无遮挡，中间楼层中间位置。业主诚心,"深荟城一期 , 白云新城",3室2厅,91.75平米,南,精装,32层 ,,板塔结合,77.8 万,8480 元,0,,8天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122479577.html
仲恺政务中芯，精装修三房，拎包入住,"万燊花苑 , 惠环",3室2厅,84.12平米,南 北,,中楼层(共31层) ,,板塔结合,56 万,6658 元,0,,18天以前发布,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105122373972.html
华廷悦府成熟配套，精装修，朝南四房高楼层视野开阔,"华廷悦府 , 陈江",4室2厅,108.71平米,南,精装,高楼层(共31层) ,,塔楼,96 万,8831 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105119933271.html
花园小区，  楼间 距 视野好,"碧桂园天骄公馆 , 马安",3室2厅,94.92平米,南,精装,高楼层(共34层) ,,塔楼,71 万,7480 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105116607402.html
万达近，通勤方便，户型好 户型方正，朝南的,"正兆千树晴山 , 西区新寮",3室2厅,96.76平米,东南,毛坯,30层 ,,板塔结合,53 万,5478 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105112682387.html
此房户型方正，楼层好，小区楼龄新，小区规模大,"德润天峰 , 潼侨沥林",2室1厅,79.92平米,南,毛坯,18层 ,,板塔结合,40 万,5006 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105116311917.html
碧桂园珑誉 四房横厅户型 看湖景花园视野好,"碧桂园珑誉花园 , 水口",4室1厅,116.06平米,南,精装,高楼层(共33层) ,,塔楼,84 万,7238 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121628371.html
精装四房 高楼层 视野采光棒 拎包入住！,"天源花园 , 大亚湾中心区",4室2厅,100.64平米,南 北,精装,33层 ,,板塔结合,48 万,4770 元,0,,14天以前发布,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105122415452.html
户型方正，视野光线都好，成熟小区生活便利,"花样年·康城四季御峰 , 惠环",3室2厅,84.74平米,南,毛坯,32层 ,,板塔结合,51 万,6019 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105113657256.html
精装3房，朝南户型，中间楼层，安静位置，满五年,"金碧蓝湾一期 , 开城大润发",3室2厅,82.5平米,南,简装,29层 ,,板楼,55 万,6667 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120921802.html
海立方急售，带装修，户型方正，不欠款,"中御海立方 , 吾悦广场",4室2厅,72.89平米,南,简装,34层 ,,板塔结合,35 万,4802 元,1,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121782487.html
现代风设计大三房带车位无欠款 临深,"深荟城一期 , 白云新城",3室2厅,92.45平米,南,精装,33层 ,,板塔结合,79 万,8546 元,0,,6天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122504019.html
御景花园3房2厅 精装修，看房有钥匙，带个小露台，,"御景花园南区 , 下角",3室2厅,86.89平米,西北,精装,24层 ,,板塔结合,72 万,8287 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120962268.html
惠阳站，一房一厅，近天虹大润发,"百润基银座 , 开城大润发",1室1厅,46.93平米,东北,简装,20层 ,,板楼,15.5 万,3303 元,2,,,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105120479881.html
户型好，采光好，全新未入住过，红本在手...........,"群峰花园 , 南站新城",3室2厅,94.59平米,南,,中楼层(共33层) ,,塔楼,42 万,4441 元,5,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105119021222.html
金迪星苑中装2房出售 低楼层安静不吵 可拎包入住,"金迪星苑 , 龙丰",2室1厅,52.8平米,东南,精装,8层 ,,板楼,27.8 万,5266 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121732376.html
中间楼层，视野开阔，看花园，业主诚意急卖，方便看房,"星河丹堤G区 , 南站新城",3室2厅,98.06平米,南,毛坯,34层 ,,塔楼,90 万,9179 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122218947.html
太东天地花园 4室2厅 南,"太东天地花园 , 大亚湾中心区",4室2厅,109.09平米,南,毛坯,33层 ,,板塔结合,48.6 万,4456 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122060823.html
丰湖村3房2厅  简装 中间楼层 价格实惠,"丰湖村 , 下埔",3室2厅,115.77平米,南 北,简装,中楼层(共8层) ,,塔楼,31 万,2678 元,2,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121378582.html
东江新城 水岸城四期 装修3房 满五唯一 配套齐全,"中信水岸城四期 , 东江新城",3室2厅,87平米,南,精装,低楼层(共30层) ,,板楼,76.8 万,8828 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120579406.html
东山森林公园旁边 四季嘉园，架空式园林,"华泓四季嘉园 , 博罗中心区",1室2厅,55平米,南 西南,精装,28层 ,,板塔结合,23 万,4182 元,0,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122170292.html
次新鹿江风华带露台  湿地公园鹿江旁 四房大客厅,"新城鹿江风华 , 水口",4室2厅,122平米,南 北,毛坯,低楼层(共33层) ,,板塔结合,108 万,8853 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105117219397.html
业主急售，红本在手，随时可以看房,"口岸外商公寓 , 惠环",1室1厅,58.58平米,南,简装,9层 ,,板塔结合,13 万,2220 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121593382.html
惠州南站满五年星河丹堤物业成熟社区山景洋房学府相伴,"星河丹堤E区 , 南站新城",3室2厅,92.64平米,南 北,毛坯,32层 ,,,78 万,8420 元,40,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105106906261.html
想要一线海景又要价格实惠的来看房，楼下海边绿道,"合生海角一号 , 十里银滩",1室1厅,41平米,南,精装,19层 ,,板塔结合,12.8 万,3122 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121980289.html
水岸城二三期88平3房，户型方正可看江景,"中信水岸城二三期 , 东江新城",3室2厅,88平米,东南,简装,25层 ,,板楼,78 万,8864 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122235402.html
大亚湾，二房二厅，精装修，业主诚心卖,"当代上品湾花园 , 澳头",2室2厅,74平米,东南,精装,34层 ,,板塔结合,35 万,4730 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121843686.html
楼层好，视野开阔，采光好，通风好，税费少,"卓越东部蔚蓝海岸三期 , 西区新寮",3室2厅,84.97平米,南,毛坯,33层 ,,板塔结合,54 万,6356 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121081211.html
名流印象3房，使用率高，可拎包入住的装修，随时看房,"名流印象 , 河南岸",3室2厅,88平米,东北,精装,中楼层(共23层) ,,板塔结合,63.8 万,7250 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122155893.html
满五唯一无个税 红本在手无欠款 南北通透得房率高,"锦绣学府 , 澳头",4室2厅,107.76平米,东南 北,毛坯,30层 ,,板塔结合,66 万,6125 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105115618783.html
秋谷林海 原价高  满五唯一无个税 四房 南北通透,"秋谷·林海 , 比亚迪商圈",4室2厅,87.19平米,南 北,精装,26层 ,,板塔结合,55 万,6309 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121959258.html
房子旁边就是天虹还有大润发楼下的商铺也全部营业,"中梁V城市 , 开城大润发",2室2厅,57平米,南,,31层 ,,板塔结合,30 万,5264 元,3,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105117133859.html
复式上下楼层 使用率高 业主诚心出售,"富川瑞园 , 惠环",2室2厅,46.24平米,南,毛坯,高楼层(共20层) ,,板塔结合,23 万,4975 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122104157.html
万达商圈金龟山大峡谷一期业主诚意出售,"御玺山大峡谷一期 , 比亚迪商圈",2室1厅,75平米,南,,32层 ,,板塔结合,32.5 万,4334 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121758256.html
龙光城南四期 装修三房 朝南看山景 满五唯一 配套齐全,"龙光城南四期 , 龙光城",3室2厅,89平米,东南,简装,34层 ,,板塔结合,77 万,8652 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121793746.html
海伦堡南北通透看花园 视野开阔 户型方正 生活便利,"海伦堡爱Me城市 , 澳头",3室2厅,102.77平米,南 北,毛坯,32层 ,,板塔结合,45 万,4379 元,4,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105112297396.html
中楼层，精装，保养很好，拎包入住，视野开阔,"星河丹堤F区 , 南站新城",3室2厅,90.91平米,东北,精装,34层 ,,板塔结合,83 万,9130 元,4,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105117206462.html
龙丰城轨出口旁，金辉新苑大阳台两房,"金輝新苑 , 龙丰",2室2厅,90.63平米,东,简装,低楼层(共9层) ,,板塔结合,40 万,4414 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120919732.html
此房满五年，小区安静，看房方便，业主诚心出售。,"德丰·五月花花园 , 西区新寮",1室1厅,31.14平米,南,精装,8层 ,,板塔结合,21 万,6744 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105121320942.html
乙府标准大3房，朝南安静，附带一个200平独立大露台,"隆生西江花园 , 东江新城",3室2厅,121.76平米,南,,低楼层(共28层) ,,塔楼,148 万,12156 元,0,,27天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122298718.html
梵高的花园精装2房，南向看花园，楼层好，视野开阔,"梵高的花园 , 江北",2室1厅,85.14平米,南,,高楼层(共31层) ,,板塔结合,88 万,10336 元,0,,,VR房源 | 房本满两年,https://hui.lianjia.com/ershoufang/105121725366.html
德威江誉城二期大社区精致一房一厅,"德威江誉城Ⅱ期 , 马安",1室1厅,42.7平米,北,精装,19层 ,,板塔结合,29 万,6792 元,2,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105120770408.html
户型方正采光通透明亮，好楼层，东南朝向,"牧云溪谷·和悦府 , 新圩",4室2厅,115.67平米,东南,毛坯,31层 ,,板塔结合,127 万,10980 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122081659.html
山湖海上城4房2厅1卫    环境好  交通便利,"山湖海上城 , 惠东县城",4室2厅,116平米,南,精装,32层 ,,塔楼,52.8 万,4552 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121846423.html
梵高的花园精装2房，南向看花园，现代风,"梵高的花园 , 江北",3室1厅,85.14平米,南,,高楼层(共31层) ,,板塔结合,88 万,10336 元,0,,,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105121725390.html
央企华润 品牌开发商，中间楼层采光视野好,"曦江润府 , 东江新城",3室2厅,96.72平米,南,毛坯,中楼层(共33层) ,,塔楼,99 万,10236 元,3,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105118533010.html
房子是复式的，上下两层，已经做好阁楼,"龙光城南一期 , 龙光城",7室2厅,123.5平米,南,,30层 ,,板塔结合,93.8 万,7596 元,0,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105120089929.html
间层通风采光好，业主诚心出售卖，,"悦玺公馆 , 澳头",4室2厅,118.42平米,东南,,33层 ,,板塔结合,50 万,4223 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105119580171.html
合生大社区 精装四房 中间楼层 南向看花园,"合生·上观国际 , 水口",4室2厅,159.89平米,南,精装,中楼层(共29层) ,,塔楼,120 万,7506 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121469309.html
南贸花园 88平带装修三房 钥匙看房诚心出售,"南贸花园 , 水口",3室2厅,88平米,东南,,中楼层(共17层) ,,塔楼,69 万,7841 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122150719.html
星河丹提，大平层两梯三户，看丰田水库中间楼层，五房,"星河丹堤G4区 , 南站新城",5室2厅,163.29平米,南,毛坯,33层 ,,板塔结合,188 万,11514 元,1,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122014923.html
江北义乌公寓47朝南急售28带南坛和惠台,"义乌商城公寓 , 江北",1室1厅,47平米,南,,中楼层(共28层) ,,板楼,28 万,5958 元,0,,8天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122484026.html
壹城六期南北通大五房采光好楼龄新花园漂亮,"壹城中心6区 , 陈江",5室2厅,126.09平米,南 北,毛坯,高楼层(共32层) ,,塔楼,93 万,7376 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105119708975.html
南线轻轨口 中间楼层 无欠款视野好,"佳兆业壹号花园 , 龙丰",2室2厅,76平米,南,毛坯,中楼层(共32层) ,,板塔结合,48 万,6316 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105120232939.html
红本在手无欠款 没有出租过的 全屋定制瓷砖上墙,"国韵华府 , 吾悦广场",2室2厅,70.54平米,西北,精装,32层 ,,塔楼,50 万,7089 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121742874.html
毛坯三房 惠城CBD江北次新楼盘,"江湾南岸二期 , 江北",3室2厅,121平米,东南,毛坯,低楼层(共39层) ,,板塔结合,140 万,11571 元,2,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105115895461.html
惠州港沃尔玛商圈，学 校成熟商圈，交通便利,"金润东方公寓 , 澳头",1室1厅,38.78平米,东,简装,28层 ,,板塔结合,13.6 万,3507 元,3,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105119828250.html
合生大三房户型优质 无抵押 业主急售,"合生·上观国际 , 水口",3室2厅,112平米,东南,毛坯,低楼层(共18层) ,,塔楼,82 万,7322 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121603102.html
背靠板樟岭公园，视野开阔，无遮挡,"公园道花园 , 比亚迪商圈",2室2厅,72.71平米,南,精装,17层 ,,板楼,33 万,4539 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120734145.html
碧桂园珑誉 大四房视野好 采光通透,"碧桂园珑誉花园 , 水口",4室2厅,128平米,南 北,毛坯,高楼层(共33层) ,,塔楼,80 万,6250 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105114105561.html
中信新城C区 四房带装修  南北通透采光号  诚心出售,"中信新城C区 , 南站新城",4室2厅,116平米,南 北,精装,34层 ,,板塔结合,85 万,7328 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121455972.html
视野开阔的2房2厅，业主诚意出售,"华裕居 , 惠环",2室2厅,74.44平米,北,毛坯,高楼层(共31层) ,,塔楼,30.8 万,4138 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121781460.html
10分 钟到沙田站 自住装修红本在手楼栋位置好,"凯南莱弗城 , 西区新寮",4室2厅,108.88平米,南 北,精装,30层 ,,板塔结合,88 万,8083 元,0,,28天以前发布,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105122285674.html
华润曦江润府 168平一线江景 总裁大平层 远眺金山湖,"曦江润府 , 东江新城",5室2厅,168.62平米,南 北,毛坯,中楼层(共33层) ,,塔楼,230 万,13641 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121799479.html
成熟花园小高层，正三房，单价五千多,"丽江花园南区 , 区政府",3室2厅,106.6平米,北,简装,18层 ,,板塔结合,60 万,5629 元,0,,16天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122388049.html
全新四房，看花园中间楼层，惠阳临深通勤自住改善房,"深荟城一期 , 白云新城",4室2厅,135.28平米,南 北,,32层 ,,板塔结合,117.5 万,8686 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121343912.html
价格可聊 使用率高 出门就是商场,"菩提园 , 万达",8室3厅,416.7平米,南 北,毛坯,31层 ,,塔楼,260 万,6240 元,3,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120052078.html
花园中间南向大阳台看花园视野很舒服,"方直君御 , 东江新城",5室2厅,191平米,南 北,毛坯,低楼层(共24层) ,,塔楼,277 万,14503 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105120458571.html
