标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
次新小区，格局靓，采光好，视野开阔无遮挡,"金辉风雅轩 , 秋长",2室2厅,66平米,南,毛坯,32层 ,,板塔结合,28 万,4243 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105117730234.html
临深100米 龙光城北八 视野好 看花园游泳池,"龙光城北八期 , 龙光城",4室2厅,105.21平米,东,精装,31层 ,,板塔结合,99 万,9410 元,0,,14天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122414767.html
外地发展 精装急售 儿童公园楼上 户型方正,"恒大悦龙台 , 万达",3室2厅,85平米,北,精装,32层 ,,板塔结合,61 万,7177 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121248762.html
方直星耀国际好楼层大三房两卫，安静看花园视野开阔,"方直星耀国际 , 河南岸",3室2厅,126.5平米,南,毛坯,低楼层(共31层) ,,板塔结合,156 万,12333 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117368539.html
朝南 高楼层 户型方正 使用率高,"海伦堡爱Me城市 , 澳头",3室1厅,116平米,南,毛坯,高楼层(共31层) ,,板塔结合,49 万,4225 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105114797317.html
百万别墅大盘  大社区  近高铁站,"惠阳雅居乐花园一期 , 南站新城",2室2厅,88.49平米,西,精装,24层 ,,板塔结合,43 万,4860 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122185558.html
香悦澜山方正四房 大社区 户型好 园林漂亮，,"新城香悦澜山 , 博罗中心区",4室2厅,122.28平米,南,毛坯,中楼层(共33层) ,,塔楼,49.6 万,4057 元,0,,14天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122419058.html
金叶华府朝南3房看花园，中间楼层，可看房,"金叶华府 , 博罗石湾",3室2厅,109平米,南,,30层 ,,板塔结合,55 万,5046 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120609317.html
高铁站2.5公里，万达天虹大润发三大购物商圈。,"恒鑫御园 , 万达",2室1厅,62.17平米,东南,精装,26层 ,,板塔结合,39 万,6274 元,4,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121295038.html
仲恺次新小区，成熟商圈，中间楼层4房，视野无遮挡,"腾韵花园 , 陈江",4室2厅,116.49平米,南,毛坯,32层 ,,板塔结合,78 万,6696 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105117469175.html
国鹏实用3房，好楼层， 采光通风好，配套齐全,"国鹏润德学府 , 惠环",3室2厅,85平米,南,毛坯,中楼层(共29层) ,,板塔结合,45.8 万,5389 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105118145453.html
两梯三户大平层，坐拥一线半岛公园河景，南北通朝南,"半岛1号十一期 , 白云新城",4室2厅,112.85平米,东南,精装,24层 ,,塔楼,98 万,8685 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118628845.html
临深大社区，南北通带装修三房，无抵押，价格可以谈,"万城名座花园 , 白云新城",3室2厅,100.2平米,南 北,精装,29层 ,,板塔结合,98 万,9781 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120864711.html
户型方正。采光好，视野无遮挡。,"千禧嘉园 , 万达",2室2厅,74.82平米,北,,23层 ,,板塔结合,33.8 万,4518 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105113379440.html
户型房子 通风采光很好 业主诚心出售,"盛湾名居 , 澳头",3室2厅,89平米,南,简装,33层 ,,塔楼,44 万,4944 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121809724.html
房子户型方正采光好，中高楼层。,"华彩公馆 , 大亚湾中心区",4室2厅,107.36平米,南,毛坯,24层 ,,板塔结合,35 万,3261 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120507591.html
"佳兆业壹号花园全新装修没有住过,高层看花园","佳兆业壹号花园 , 龙丰",3室2厅,103.6平米,南 北,精装,高楼层(共34层) ,,板塔结合,82 万,7916 元,1,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105113881299.html
高尔夫1号看高尔夫球场5房，景色绝美，中高楼层,"建曙高尔夫1号 , 区政府",5室2厅,125.72平米,南,精装,30层 ,,塔楼,119 万,9466 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118745940.html
业主急售：朝南看花园 明厨明卫 采光通风视野开阔,"实地常春藤 , 三和经济开发区",3室2厅,108平米,南 北,毛坯,33层 ,,板塔结合,40 万,3704 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105117220883.html
江北新装修 3+1房 装修很漂亮 中间楼层,"雨花香府 , 江北",4室2厅,116.16平米,东南 南,精装,中楼层(共17层) ,,,108 万,9298 元,0,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105122171033.html
鸿润叠韵，带装修四房，诚意出售,"鸿润·叠韵 , 河南岸",4室2厅,141.57平米,南,精装,中楼层(共32层) ,,塔楼,99.8 万,7050 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105111008246.html
房子是满二没有增值税了，中间楼层采光和通风效果好,"长通熙园 , 开城大润发",2室1厅,70.12平米,南,,32层 ,,板楼,46 万,6561 元,1,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105119417374.html
带大露台 轻轨口 2023年小区南北向4房 很漂亮,"翔顺花园 , 龙丰",4室2厅,115.4平米,东南,精装,低楼层(共27层) ,,板塔结合,148 万,12825 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122093370.html
临深大社区 通透 楼层好 视野宽阔  配套齐全,"龙光城北二期 , 龙光城",4室1厅,127.98平米,南 北,毛坯,29层 ,,板塔结合,115 万,8986 元,2,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122041607.html
临深百万大盘，牧云溪谷，环境优美楼层好,"牧云溪谷六期云禧 , 新圩",2室2厅,72平米,西南 西,毛坯,32层 ,,板塔结合,69 万,9584 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121827307.html
龙光城南四期五房，业主诚心出售,"龙光城南四期 , 龙光城",5室2厅,114.65平米,东 北,简装,34层 ,,塔楼,106 万,9246 元,1,,,VR看装修,https://hui.lianjia.com/ershoufang/105120884341.html
惠州市大亚湾西区大悦花园4房2厅两卫业主诚心出售,"大悦花园 , 比亚迪商圈",4室2厅,88.26平米,南,毛坯,27层 ,,板塔结合,36 万,4079 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122091628.html
东山森林公园旁边 四季嘉园，架空式园林,"华泓四季嘉园 , 博罗中心区",1室2厅,55平米,南 西南,精装,28层 ,,板塔结合,23 万,4182 元,0,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122170292.html
次新鹿江风华带露台  湿地公园鹿江旁 四房大客厅,"新城鹿江风华 , 水口",4室2厅,122平米,南 北,毛坯,低楼层(共33层) ,,板塔结合,108 万,8853 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105117219397.html
业主急售，红本在手，随时可以看房,"口岸外商公寓 , 惠环",1室1厅,58.58平米,南,简装,9层 ,,板塔结合,13 万,2220 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121593382.html
惠州南站满五年星河丹堤物业成熟社区山景洋房学府相伴,"星河丹堤E区 , 南站新城",3室2厅,92.64平米,南 北,毛坯,32层 ,,,78 万,8420 元,40,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105106906261.html
想要一线海景又要价格实惠的来看房，楼下海边绿道,"合生海角一号 , 十里银滩",1室1厅,41平米,南,精装,19层 ,,板塔结合,12.8 万,3122 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121980289.html
水岸城二三期88平3房，户型方正可看江景,"中信水岸城二三期 , 东江新城",3室2厅,88平米,东南,简装,25层 ,,板楼,78 万,8864 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122235402.html
大亚湾，二房二厅，精装修，业主诚心卖,"当代上品湾花园 , 澳头",2室2厅,74平米,东南,精装,34层 ,,板塔结合,35 万,4730 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121843686.html
楼层好，视野开阔，采光好，通风好，税费少,"卓越东部蔚蓝海岸三期 , 西区新寮",3室2厅,84.97平米,南,毛坯,33层 ,,板塔结合,54 万,6356 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121081211.html
名流印象3房，使用率高，可拎包入住的装修，随时看房,"名流印象 , 河南岸",3室2厅,88平米,东北,精装,中楼层(共23层) ,,板塔结合,63.8 万,7250 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122155893.html
满五唯一无个税 红本在手无欠款 南北通透得房率高,"锦绣学府 , 澳头",4室2厅,107.76平米,东南 北,毛坯,30层 ,,板塔结合,66 万,6125 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105115618783.html
秋谷林海 原价高  满五唯一无个税 四房 南北通透,"秋谷·林海 , 比亚迪商圈",4室2厅,87.19平米,南 北,精装,26层 ,,板塔结合,55 万,6309 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121959258.html
房子旁边就是天虹还有大润发楼下的商铺也全部营业,"中梁V城市 , 开城大润发",2室2厅,57平米,南,,31层 ,,板塔结合,30 万,5264 元,3,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105117133859.html
复式上下楼层 使用率高 业主诚心出售,"富川瑞园 , 惠环",2室2厅,46.24平米,南,毛坯,高楼层(共20层) ,,板塔结合,23 万,4975 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122104157.html
万达商圈金龟山大峡谷一期业主诚意出售,"御玺山大峡谷一期 , 比亚迪商圈",2室1厅,75平米,南,,32层 ,,板塔结合,32.5 万,4334 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121758256.html
龙光城南四期 装修三房 朝南看山景 满五唯一 配套齐全,"龙光城南四期 , 龙光城",3室2厅,89平米,东南,简装,34层 ,,板塔结合,77 万,8652 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121793746.html
海伦堡南北通透看花园 视野开阔 户型方正 生活便利,"海伦堡爱Me城市 , 澳头",3室2厅,102.77平米,南 北,毛坯,32层 ,,板塔结合,45 万,4379 元,4,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105112297396.html
中楼层，精装，保养很好，拎包入住，视野开阔,"星河丹堤F区 , 南站新城",3室2厅,90.91平米,东北,精装,34层 ,,板塔结合,83 万,9130 元,4,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105117206462.html
龙丰城轨出口旁，金辉新苑大阳台两房,"金輝新苑 , 龙丰",2室2厅,90.63平米,东,简装,低楼层(共9层) ,,板塔结合,40 万,4414 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120919732.html
此房满五年，小区安静，看房方便，业主诚心出售。,"德丰·五月花花园 , 西区新寮",1室1厅,31.14平米,南,精装,8层 ,,板塔结合,21 万,6744 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105121320942.html
乙府标准大3房，朝南安静，附带一个200平独立大露台,"隆生西江花园 , 东江新城",3室2厅,121.76平米,南,,低楼层(共28层) ,,塔楼,148 万,12156 元,0,,27天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122298718.html
梵高的花园精装2房，南向看花园，楼层好，视野开阔,"梵高的花园 , 江北",2室1厅,85.14平米,南,,高楼层(共31层) ,,板塔结合,88 万,10336 元,0,,,VR房源 | 房本满两年,https://hui.lianjia.com/ershoufang/105121725366.html
德威江誉城二期大社区精致一房一厅,"德威江誉城Ⅱ期 , 马安",1室1厅,42.7平米,北,精装,19层 ,,板塔结合,29 万,6792 元,2,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105120770408.html
户型方正采光通透明亮，好楼层，东南朝向,"牧云溪谷·和悦府 , 新圩",4室2厅,115.67平米,东南,毛坯,31层 ,,板塔结合,127 万,10980 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122081659.html
山湖海上城4房2厅1卫    环境好  交通便利,"山湖海上城 , 惠东县城",4室2厅,116平米,南,精装,32层 ,,塔楼,52.8 万,4552 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121846423.html
梵高的花园精装2房，南向看花园，现代风,"梵高的花园 , 江北",3室1厅,85.14平米,南,,高楼层(共31层) ,,板塔结合,88 万,10336 元,0,,,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105121725390.html
央企华润 品牌开发商，中间楼层采光视野好,"曦江润府 , 东江新城",3室2厅,96.72平米,南,毛坯,中楼层(共33层) ,,塔楼,99 万,10236 元,3,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105118533010.html
房子是复式的，上下两层，已经做好阁楼,"龙光城南一期 , 龙光城",7室2厅,123.5平米,南,,30层 ,,板塔结合,93.8 万,7596 元,0,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105120089929.html
间层通风采光好，业主诚心出售卖，,"悦玺公馆 , 澳头",4室2厅,118.42平米,东南,,33层 ,,板塔结合,50 万,4223 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105119580171.html
合生大社区 精装四房 中间楼层 南向看花园,"合生·上观国际 , 水口",4室2厅,159.89平米,南,精装,中楼层(共29层) ,,塔楼,120 万,7506 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121469309.html
南贸花园 88平带装修三房 钥匙看房诚心出售,"南贸花园 , 水口",3室2厅,88平米,东南,,中楼层(共17层) ,,塔楼,69 万,7841 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122150719.html
荷兰小城四房两厅两卫，业主诚意出售,"光耀荷兰小城 , 陈江",4室2厅,101平米,南,毛坯,33层 ,,板塔结合,55 万,5446 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121381494.html
惠城区江北 精装大三房出售 采光好 户型方正,"邮电新村 , 江北",3室2厅,100平米,南,简装,高楼层(共8层) ,,板楼,65 万,6500 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105121868065.html
中信水岸城一期 3室1厅 南,"中信水岸城一期 , 东江新城",3室1厅,84平米,南,精装,18层 ,,板塔结合,130 万,15477 元,0,,,VR房源,https://hui.lianjia.com/ershoufang/105121793997.html
家华名都花园 4室2厅 南,"家华名都花园 , 陈江",4室2厅,155平米,南,精装,24层 ,,塔楼,95 万,6130 元,0,,,VR房源 | 房本满两年,https://hui.lianjia.com/ershoufang/105122055960.html
惠州江北好地段，住宅性质70年产权！好出租！,"瑞嘉大厦 , 江北",1室1厅,42平米,西南,精装,26层 ,,板楼,29.6 万,7048 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121108668.html
中洲云睿府，三房，次新房，山姆会员店，金山湖医院,"中洲云睿府 , 河南岸",3室2厅,88.27平米,南,毛坯,30层 ,,塔楼,80 万,9064 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122104828.html
户型方正，采光好，视野好，无遮挡,"听涛雅苑 , 大亚湾中心区",2室1厅,32.77平米,东,简装,7层 ,,板塔结合,19.2 万,5860 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105119739112.html
儿童公园 比亚迪御蓝湾南北通毛坯四房,"御蓝湾花园 , 万达",4室2厅,101.14平米,南 北,毛坯,17层 ,,板塔结合,58 万,5735 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105115861812.html
侨城水岸 大社区 140平大4房 双阳台,"侨城水岸 , 惠东县城",4室2厅,140.22平米,东南,毛坯,高楼层(共24层) ,,板塔结合,133.5 万,9521 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105119849670.html
红本房，交易快捷，东南朝向，楼层高，阳台看湖景,"泰丰牧马湖 , 万达",3室2厅,89.99平米,南 东,毛坯,33层 ,,板楼,67 万,7446 元,3,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105115675240.html
大社区成熟片区，绿化环境空气好生活便利，鹿江花园,"合生·上观国际 , 水口",3室2厅,92平米,南 北,精装,中楼层(共18层) ,,塔楼,78 万,8479 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121735972.html
刚需实用户型，业主诚心出售，毛坯，有证，大社区,"光耀荷兰小城 , 陈江",3室2厅,80.19平米,北,毛坯,33层 ,,板塔结合,35 万,4365 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105114187200.html
海景城大4房2卫  精装带家私电器   滨海公园旁,"海景城 , 澳头",4室2厅,120.47平米,南,,33层 ,,板塔结合,70 万,5811 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117534755.html
吾悦广场旁 3加1 朝南 看淡澳河,"亲水湾 , 吾悦广场",3室2厅,87.06平米,南,毛坯,22层 ,,塔楼,45 万,5169 元,2,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105117987188.html
中间楼层，已经交了电梯钱，户型方正采光好，2个卫生,"金阁苑 , 下角",3室2厅,102平米,南,精装,中楼层(共7层) ,,板塔结合,65 万,6373 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121519511.html
马安曦江润府 3房 毛坯房 诚意出售,"曦江润府 , 东江新城",3室1厅,96.49平米,南,,中楼层(共33层) ,,塔楼,115 万,11919 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120149116.html
红本在手无欠款、中间楼层、装修直接拎包入住,"中兴佳苑 , 大亚湾中心区",4室2厅,109.73平米,南,精装,26层 ,,塔楼,48.8 万,4448 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105114929727.html
南向品字型4房中间好楼层看园景视野开阔满五年,"方直君御 , 东江新城",4室2厅,125平米,南,毛坯,中楼层(共31层) ,,塔楼,184 万,14720 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121711471.html
