标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
大社区成熟片区，绿化环境空气好生活便利，鹿江花园,"合生·上观国际 , 水口",3室2厅,92平米,南 北,精装,中楼层(共18层) ,,塔楼,78 万,8479 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121735972.html
惠州南站满五年星河丹堤物业成熟社区山景洋房学府相伴,"星河丹堤E区 , 南站新城",3室2厅,92.64平米,南 北,毛坯,32层 ,,,78 万,8420 元,40,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105106906261.html
想要一线海景又要价格实惠的来看房，楼下海边绿道,"合生海角一号 , 十里银滩",1室1厅,41平米,南,精装,19层 ,,板塔结合,12.8 万,3122 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121980289.html
水岸城二三期88平3房，户型方正可看江景,"中信水岸城二三期 , 东江新城",3室2厅,88平米,东南,简装,25层 ,,板楼,78 万,8864 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122235402.html
间层通风采光好，业主诚心出售卖，,"悦玺公馆 , 澳头",4室2厅,118.42平米,东南,,33层 ,,板塔结合,50 万,4223 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105119580171.html
东山森林公园旁边 四季嘉园，架空式园林,"华泓四季嘉园 , 博罗中心区",1室2厅,55平米,南 西南,精装,28层 ,,板塔结合,23 万,4182 元,0,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122170292.html
次新鹿江风华带露台  湿地公园鹿江旁 四房大客厅,"新城鹿江风华 , 水口",4室2厅,122平米,南 北,毛坯,低楼层(共33层) ,,板塔结合,108 万,8853 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105117219397.html
临深精装4房看河景花园2022年的新小区,"曦悦湾畔花园 , 西区新寮",4室2厅,98.28平米,西南,精装,33层 ,,板塔结合,75 万,7632 元,3,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120246036.html
临深片区，保利阳光城精装修三房 拎包入住,"保利阳光城 , 白云新城",3室2厅,80.06平米,北,精装,33层 ,,板塔结合,56 万,6995 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121190382.html
楼层漂亮 二期带地下室 采光好 钥匙在公司 随时可以看,"富川瑞园 , 惠环",4室2厅,122.79平米,南,精装,高楼层(共32层) ,,板塔结合,74 万,6027 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121179147.html
业主急售，红本在手，随时可以看房,"口岸外商公寓 , 惠环",1室1厅,58.58平米,南,简装,9层 ,,板塔结合,13 万,2220 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121593382.html
满五唯一无个税 红本在手无欠款 南北通透得房率高,"锦绣学府 , 澳头",4室2厅,107.76平米,东南 北,毛坯,30层 ,,板塔结合,66 万,6125 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105115618783.html
复式上下楼层 使用率高 业主诚心出售,"富川瑞园 , 惠环",2室2厅,46.24平米,南,毛坯,高楼层(共20层) ,,板塔结合,23 万,4975 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122104157.html
海伦堡南北通透看花园 视野开阔 户型方正 生活便利,"海伦堡爱Me城市 , 澳头",3室2厅,102.77平米,南 北,毛坯,32层 ,,板塔结合,45 万,4379 元,4,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105112297396.html
中楼层，精装，保养很好，拎包入住，视野开阔,"星河丹堤F区 , 南站新城",3室2厅,90.91平米,东北,精装,34层 ,,板塔结合,83 万,9130 元,4,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105117206462.html
水岸城六期自住精装三房两厅一卫看花园拎包入住,"中信水岸城六期 , 东江新城",3室2厅,87.07平米,东南,精装,中楼层(共32层) ,,板楼,99 万,11371 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121327262.html
隆生一期南北通双阳台大4房，好楼层无欠款，业主诚心,"隆生仲恺花园 , 陈江",4室2厅,127.82平米,南 北,,31层 ,,塔楼,93 万,7276 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120813695.html
"户型方正视野开阔配套完善,诚意出售","金地天润自在城一期 , 西区新寮",4室2厅,100.12平米,南,精装,33层 ,,板塔结合,88.88 万,8878 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105121790537.html
方直城市时代2房，业主急售，随时可以看房,"城市时代 , 河南岸",2室2厅,76.77平米,西,精装,中楼层(共22层) ,,板塔结合,68 万,8858 元,0,,23天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122326840.html
澳头菁华园沃尔玛门口3房朝南精装修,"菁华园 , 澳头",3室2厅,107.09平米,南,精装,中楼层(共20层) ,,板塔结合,55 万,5136 元,0,,17天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122378469.html
华冠花园 2室2厅 北,"华冠花园 , 大亚湾中心区",2室2厅,42.76平米,北,精装,26层 ,,板塔结合,25 万,5847 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105118731157.html
大湖溪山水龙城 南北通三房两卫 户型使用率高 有钥匙,"宝安山水龙城 , 水口",3室2厅,87.07平米,西北,毛坯,高楼层(共27层) ,,塔楼,60 万,6892 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121860121.html
高榜山庄-高榜山下红花湖旁闹中取静宜居社区,"高榜山庄 , 龙丰",4室2厅,189.73平米,南 北,毛坯,高楼层(共9层) ,,,160 万,8434 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120332283.html
雍景湾 南北通透4房 高楼层 视野好 无遮挡,"中骏雍景湾南区 , 河南岸",4室2厅,116.74平米,南 北,毛坯,高楼层(共30层) ,,板塔结合,119.8 万,10263 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105114808975.html
双城峰景精 装3房2卫 楼下商 业体 生活方便,"双城峰景 , 博罗石湾",3室2厅,96平米,南,精装,27层 ,,板塔结合,72 万,7500 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121685821.html
益田万达双商圈，二房两厅采光好1,"东部阳光花园 , 万达",2室2厅,81.08平米,东南 南,精装,31层 ,,板塔结合,51 万,6291 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120904000.html
儿童公园旁，精装3房 视野开阔 采光好，业主急售,"恒大悦龙台 , 万达",3室1厅,85.92平米,南,精装,32层 ,,板塔结合,63 万,7333 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121989876.html
马安曦江润府 3房 毛坯房 诚意出售,"曦江润府 , 东江新城",3室1厅,96.49平米,南,,中楼层(共33层) ,,塔楼,115 万,11919 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120149116.html
红本在手无欠款、中间楼层、装修直接拎包入住,"中兴佳苑 , 大亚湾中心区",4室2厅,109.73平米,南,精装,26层 ,,塔楼,48.8 万,4448 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105114929727.html
近佳兆业 金世界花园三房 朝南采光好 小区配套成熟,"金世界花园 , 江北",3室2厅,125.44平米,南,简装,16层 ,,板塔结合,75 万,5979 元,0,,16天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122389846.html
看房方便视野开阔无遮挡，看园林，安静不吵,"金悦华府 , 东江新城",4室2厅,117平米,东 东南,毛坯,低楼层(共25层) ,,塔楼,108 万,9231 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122243574.html
一线临深大盘隆腾盛世五房毛坯诚意出售,"隆腾盛世 , 新圩",5室2厅,129.55平米,南,,31层 ,,板塔结合,135 万,10421 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105119576577.html
万达商圈龙光玖龙湾花园106平米四房业主诚意出售,"龙光玖龙湾 , 万达",3室2厅,106平米,南 北,,30层 ,,板塔结合,71 万,6699 元,0,,31天以前发布,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122252135.html
口岸路 精装三房   业主诚意出售,"海宇·连城国际 , 麦地",3室2厅,99.66平米,东北 北,精装,低楼层(共17层) ,,板塔结合,59.8 万,6001 元,9,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105118371719.html
万达旁边三房，视野好，业主诚心购买新物业，诚心出售,"中萃花城湾 , 万达",3室2厅,84.14平米,北,精装,17层 ,,板塔结合,63.8 万,7583 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121102162.html
壹城五期 五一天虹 体育馆 天益城,"壹城中心1区 , 陈江",4室2厅,125平米,南 北,精装,中楼层(共32层) ,,塔楼,125 万,10000 元,0,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105121672971.html
业主急售 户型方正采光好 面积使用率高,"康汇花园 , 大亚湾中心区",3室2厅,131.77平米,南 北,,13层 ,,板塔结合,40 万,3036 元,6,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121190057.html
临深 精装4房 户型方正 业主诚心出售,"华策御水花园 , 龙光城",4室2厅,125.74平米,南 北,精装,低楼层(共30层) ,,板塔结合,77 万,6124 元,2,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121902630.html
"东平  东湖苑 精装2房  单价低,诚意出售","東湖苑 , 东平",2室2厅,88.23平米,西北,简装,高楼层(共18层) ,,板塔结合,38 万,4307 元,1,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105117614021.html
板楼户型方正实用，109平南北通双阳台，急售可谈价,"新力城一期 , 水口",3室2厅,109.28平米,南,毛坯,低楼层(共27层) ,,板楼,70 万,6406 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120424988.html
中间楼层，视野开阔，采光充足，配套设施全，交通便利,"家悦龙庭 , 万达",1室2厅,48.3平米,东南,毛坯,28层 ,,塔楼,29.8 万,6170 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105114957007.html
汇显城市公园，朝南看花园，安静光线好。,"汇显城市公园 , 汝湖",3室2厅,108平米,南,毛坯,27层 ,,板楼,68 万,6297 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118805797.html
中高楼层看湖，楼下配套齐全，背包小区！,"星河丹堤F区 , 南站新城",3室1厅,89.49平米,北,精装,34层 ,,板塔结合,79 万,8828 元,4,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105119884897.html
金鼎雅苑全新毛坯房东诚意出售，随时可以看房,"金鼎雅苑 , 江北",3室2厅,87.47平米,南,毛坯,高楼层(共33层) ,,塔楼,85 万,9718 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120165347.html
业主诚心出售，没有欠款，户型方正,"天域花园 , 白云新城",3室2厅,71.94平米,南,精装,17层 ,,板塔结合,42.8 万,5950 元,3,,,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105121178253.html
此房在二楼、装修良好、实际使用面积大于38平、,"乐华新村 , 开城大润发",2室1厅,38.1平米,南,,低楼层(共8层) ,,塔楼,13 万,3413 元,5,,,VR看装修,https://hui.lianjia.com/ershoufang/105122057929.html
近沙田地铁站，大社区 大阳台，淡水河,"九洲玉带湾 , 白云新城",4室2厅,112.74平米,南,毛坯,33层 ,,板塔结合,66 万,5855 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120070647.html
户型方正，楼层好，视野好，配套齐全,"龙光城北十二期 , 龙光城",4室2厅,109.4平米,南 东,精装,32层 ,,板塔结合,98 万,8958 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117562118.html
业主诚心出售、无个税、没有欠款、新小区,"合生时代城 , 比亚迪商圈",2室2厅,79平米,南,,18层 ,,板塔结合,50 万,6330 元,0,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105121422267.html
朝南向采光好，原值高税费少，万达西区一 小交通便利,"仁和卫城 , 万达",3室2厅,126.31平米,南 北,毛坯,16层 ,,板塔结合,63 万,4988 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117169859.html
哇塞！碧桂园盛汇宝藏三房 精装美宅 谁能不心动呀！,"碧桂园盛汇 , 龙丰",3室2厅,96.04平米,南,精装,低楼层(共32层) ,,塔楼,82.8 万,8622 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121126965.html
标准3房两卫业主诚意出售，看房有钥匙,"熙龙花园 , 河南岸",3室2厅,132.56平米,南,精装,18层 ,,板塔结合,85 万,6413 元,1,,16天以前发布,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105122392114.html
邻儿童公园 万达 次新小区 精装 两房 家私齐全 急售,"家悦龙庭 , 万达",2室2厅,57.59平米,南,精装,28层 ,,塔楼,49 万,8509 元,2,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121549239.html
东平大社区，楼层好，电梯房，通风好,"颐景花园 , 东平",3室2厅,107.34平米,东南,简装,中楼层(共10层) ,,板楼,89 万,8292 元,2,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105118724049.html
老小区已经改造好，3居室直接可入住。,"侨富花园 , 草洋新区",3室2厅,116.81平米,南,简装,8层 ,,板塔结合,17.5 万,1499 元,5,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122035637.html
格局方正，精装修，可拎包入住，,"海员新村 , 下角",3室1厅,70.29平米,南,精装,9层 ,,板塔结合,25.5 万,3628 元,1,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105122073695.html
业主诚心出售，视野开阔欢迎多多转介,"晶地里程花园 , 西区新寮",3室2厅,90.63平米,南 北,精装,33层 ,,塔楼,57 万,6290 元,1,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121099133.html
格局方正，精装修，可拎包入住，,"海员新村 , 下角",3室1厅,70.29平米,南,精装,9层 ,,板塔结合,25.5 万,3628 元,1,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105122073695.html
哇塞！碧桂园盛汇宝藏三房 精装美宅 谁能不心动呀！,"碧桂园盛汇 , 龙丰",3室2厅,96.04平米,南,精装,低楼层(共32层) ,,塔楼,82.8 万,8622 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121126965.html
邻儿童公园 万达 次新小区 精装 两房 家私齐全 急售,"家悦龙庭 , 万达",2室2厅,57.59平米,南,精装,28层 ,,塔楼,49 万,8509 元,2,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121549239.html
标准3房两卫业主诚意出售，看房有钥匙,"熙龙花园 , 河南岸",3室2厅,132.56平米,南,精装,18层 ,,板塔结合,85 万,6413 元,1,,16天以前发布,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105122392114.html
户型方正  业主诚意出售  光线好,"隆生西江花园 , 东江新城",4室2厅,140平米,南 北,,低楼层(共32层) ,,塔楼,137 万,9786 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105119250443.html
万科金域华庭 4房2卫 安静不吵 近惠台和南坛 诚心售！,"万科金域华庭 , 江北",4室2厅,171.04平米,西,毛坯,中楼层(共30层) ,,板塔结合,171 万,9998 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121943274.html
业主诚心卖、中间楼层、带装修、近山体、安静闲适,"星河丹堤C区 , 南站新城",4室2厅,135.34平米,南 北,精装,31层 ,,板塔结合,115 万,8498 元,5,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117445882.html
此房满五唯一，视野采光好，业主诚意出售,"龙富花园 , 大亚湾中心区",3室1厅,118.04平米,南,毛坯,22层 ,,塔楼,36 万,3050 元,5,,,VR看装修,https://hui.lianjia.com/ershoufang/105115132671.html
东平大社区，楼层好，电梯房，通风好,"颐景花园 , 东平",3室2厅,107.34平米,东南,简装,中楼层(共10层) ,,板楼,89 万,8292 元,2,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105118724049.html
一线江景.中间楼层.视野无遮挡.,"合生·上观国际 , 水口",3室2厅,92平米,南,毛坯,中楼层(共32层) ,,塔楼,77 万,8370 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117751040.html
水岸城三房改四房精装修空房随时可看,"中信水岸城二三期 , 东江新城",5室2厅,165.68平米,南,毛坯,32层 ,,板楼,149.8 万,9042 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121582145.html
透明收佣，不做包单+江湾一品+三房+西南朝向,"江湾一品 , 下角",3室2厅,70.97平米,西南,精装,高楼层(共29层) ,,塔楼,69.8 万,9836 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105119811710.html
荷兰小城户型方正，采光佳，布局合理，宽敞明亮,"光耀荷兰小城 , 陈江",4室2厅,112平米,南,精装,28层 ,,板塔结合,73 万,6518 元,0,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105121958747.html
"通风采光好 家旁边就是虎头山公园 ,河滩公园","碧桂园中萃公园 , 大亚湾中心区",3室2厅,136.55平米,南 北,毛坯,17层 ,,板塔结合,101 万,7397 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105105910742.html
小区人车分流/采光好 /安静/公立学府四房南北通透,"锦绣学府 , 澳头",4室2厅,107.76平米,南 北,毛坯,30层 ,,板塔结合,63 万,5847 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117932494.html
临深锦河湾朝南三房，中间楼层，无欠款交易方便,"锦河湾 , 西区新寮",3室1厅,83.6平米,南,毛坯,33层 ,,板塔结合,48 万,5742 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120634052.html
此房精装修，花园中间，高楼层，位置安静。视野好,"万科金域华庭二期 , 江北",3室1厅,79.17平米,南,精装,高楼层(共33层) ,,板塔结合,74.5 万,9411 元,2,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118234741.html
临深大社区，朝南4房，业主诚心出售,"天域花园 , 白云新城",4室2厅,89.03平米,南,毛坯,21层 ,,板塔结合,48 万,5392 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121594639.html
