标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
时代荟江景三房  家私电器齐全 拎包入住,"时代荟 , 茶山镇",3室2厅,101.79平米,南,精装,低楼层(共32层) ,,塔楼,138 万,13558 元,0,,15天以前发布,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122401675.html
华润公元九里高品质小区，业主诚心出售,"华润公元九里 , 企石镇",3室2厅,96.35平米,南,简装,中楼层(共29层) ,,塔楼,130 万,13493 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105118316806.html
大社区 商圈配套成熟 中高楼层3房 户型方正,"佳兆业中央豪门御府 , 石龙镇",3室1厅,88.17平米,东南,简装,高楼层(共32层) ,,板塔结合,98 万,11115 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119141953.html
亨达百货楼上，三正世纪新城 3房2厅 诚意出售,"三正世纪新城 , 塘厦镇",3室2厅,111.74平米,南,简装,7层 ,,板塔结合,74.5 万,6668 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105107727862.html
诚心急售 高楼层视野开阔 采光通透 随时看房不拖沓,"鸿荣源熙园山院 , 凤岗镇",3室2厅,93.62平米,南,毛坯,25层 ,,板塔结合,153 万,16343 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105122214809.html
国际公馆91平精致小三房拎包入住,"石排世纪城国际公馆 , 石排镇",3室2厅,91.35平米,北,精装,中楼层(共15层) ,,塔楼,100 万,10947 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118346798.html
东莞大岭山新世纪领居，优质房源，不容错过,"新世纪领居B区 , 大岭山镇",5室2厅,193.75平米,东南,,低楼层(共18层) ,,板塔结合,288 万,14865 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122146357.html
虎门印象毛坯大三房 中间楼层  南北朝向 看房随时方便,"虎门印象 , 万达",3室2厅,114.77平米,南 北,,中楼层(共30层) ,,板塔结合,176 万,15336 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119770034.html
宝翠花園 1室1厅 西南,"宝翠花園 , 横沥镇",1室1厅,53.89平米,西南,精装,中楼层(共4层) ,,板楼,32 万,5939 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120906757.html
翡翠东望新出高层东南向四房 保养好 方便看房,"万科首铸翡翠东望 , 鸿福路口",3室2厅,93.03平米,东南,精装,高楼层(共31层) ,,塔楼,249 万,26766 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121696125.html
高楼层朝南 装修保养好 业主诚意出售,"中央财津 , 三元里",2室1厅,63.41平米,南,精装,26层 ,,板塔结合,76 万,11986 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121474774.html
丰华珑远翠珑湾精装复式、有阳台通燃气,"丰华珑远翠珑湾 , 东平街",2室1厅,64.31平米,北,精装,中楼层(共19层) ,,板塔结合,80 万,12440 元,1,,,近地铁 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122149149.html
全新毛坯4房，钥匙在手，小区旁有山空气好价格实惠。,"振江凤凰台 , 凤岗镇",4室2厅,140.11平米,东南,毛坯,28层 ,,板塔结合,175 万,12491 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105116367899.html
香港街三房 装修新 面向小区花园 景观好 看房方便,"香港街 , 八达路",3室2厅,110.03平米,西北,精装,17层 ,,板塔结合,198 万,17996 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122172940.html
碧桂园时代城大2房，重新装修户型方正，业主诚心出售,"碧桂园时代城 , 塘厦镇",2室2厅,83.31平米,南,精装,25层 ,,板塔结合,80 万,9603 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121608463.html
盛世华庭 2室1厅 西南,"盛世华庭 , 横沥镇",2室1厅,76.4平米,西南,,中楼层(共9层) ,,板塔结合,56 万,7330 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122056940.html
中信新天地 精装两房 双阳台户型 满五唯一免双税,"中信新天地 , 石竹",2室1厅,69.16平米,西北,,低楼层(共19层) ,,板塔结合,105 万,15183 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121304558.html
沙田东港城二期，2房2厅，看花园，一手业主。,"沙田东港城 , 沙田镇",2室2厅,92.37平米,东南,精装,低楼层(共11层) ,,塔楼,70 万,7579 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119914958.html
星光小区 2室1厅 南,"星光小区 , 清溪镇",2室1厅,85.39平米,南,精装,高楼层(共5层) ,,板楼,47.7 万,5587 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121714341.html
中信新天地 自住精装一房一厅 满五唯一,"中信新天地 , 石竹",1室1厅,55.05平米,东南,精装,中楼层(共19层) ,,板塔结合,85 万,15441 元,3,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105118240451.html
城区 繁华地段 优选小户型 轻松置业无压力,"富洋楼 , 花园新村",1室1厅,42.41平米,东北,简装,8层 ,,板塔结合,18 万,4245 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121649776.html
长安花园精装两房，朝南视野好，业主诚心出售,"长安花园 , 长安新区",2室1厅,78.26平米,南,精装,11层 ,,塔楼,120 万,15334 元,2,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121414883.html
万科朗润园  70年产权 84平总价52万,"万科朗润园一期 , 塘厦镇",2室1厅,84.23平米,东南,精装,23层 ,,塔楼,46 万,5462 元,2,,,房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118219194.html
采光通风好，视野好 碧桂园物业大四房  看小区花园..,"松湖碧桂园·天钻 , 大岭山镇",4室2厅,125.05平米,南,精装,低楼层(共32层) ,,板塔结合,230 万,18393 元,1,,,VR看装修 | 房本满两年,https://dg.lianjia.com/ershoufang/105112976990.html
蜂汇广场大单间 高楼层采光好  业主诚心出售,"G1蜂汇 , 南城车站",1室0厅,40.19平米,南,简装,高楼层(共27层) ,,板楼,29 万,7216 元,0,,,近地铁 | 房本满五年,https://dg.lianjia.com/ershoufang/105119813147.html
沿江高速口南栅富民花园96平方三房带天台花园诚心出售,"富民花园 , 太平广场",3室2厅,96平米,北,简装,高楼层(共7层) ,,板塔结合,61 万,6355 元,10,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105110581030.html
汇景四期精装三房 中高楼层 满五年无欠款 看房方便,"汇景豪庭 , 厚街镇",3室2厅,101.71平米,东南,精装,22层 ,,板楼,125 万,12290 元,2,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121619558.html
业主诚心急卖，租客稳定在住，可住可租,"光大景湖春晓 , 西平",1室0厅,27.35平米,北,精装,11层 ,,板楼,33 万,12066 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105110998460.html
蔚蓝星湖大社区 户型方正 直通地下车库 采光好,"蔚蓝星湖 , 上下桥",3室1厅,110.48平米,北,简装,中楼层(共11层) ,,塔楼,135 万,12220 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121091144.html
虎门万达商圈地铁口精装三房 2015年小区精装修出售,"虎门客天下 , 万达",3室2厅,92平米,南,,中楼层(共27层) ,,板楼,133 万,14457 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105114896009.html
天虹商圈，精装三房出售，满五唯一省个税业主诚意出售,"地标大厦 , 地标",3室2厅,87.31平米,南 北,精装,低楼层(共25层) ,,塔楼,110 万,12599 元,12,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105117308429.html
位置好！生活配套齐全，交通方便。,"万荟时代 , 大朗镇",2室2厅,84.96平米,东南,,低楼层(共24层) ,,塔楼,95 万,11182 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121754511.html
正丰精装大三房低价出售，业主诚意出售,"正丰豪苑 , 桥头镇",3室2厅,106.95平米,东 东南,简装,6层 ,,板塔结合,70 万,6546 元,0,,7天以前发布,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122490097.html
沙田庄士8号 双阳台 大3房 装修很好 保养很新,"沙田碧桂园滨江豪园 , 沙田镇",3室1厅,118.77平米,南,精装,27层 ,,塔楼,126 万,10609 元,2,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117427533.html
欧景城 精装三房 南北对流 满5唯一 拎包可入住,"深业欧景城 , 宏远北",3室1厅,95.9平米,南,精装,高楼层(共14层) ,,板塔结合,142 万,14808 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120430907.html
山景房，南。北对流，带精装，高楼层视野开阔,"名流印象花园二期 , 凤岗镇",3室2厅,88平米,东南,精装,33层 ,,板塔结合,140 万,15910 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105118580627.html
此房位于花园中间位，高层朝南 满五唯一 通风采光良好,"光大景湖春晓 , 西平",3室2厅,102.6平米,南,精装,18层 ,,板楼,215 万,20956 元,3,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105112305061.html
精装步梯两房两卫低层朝南采光通风好,"富怡花园 , 花园新村",2室1厅,95.58平米,东南,精装,中楼层(共8层) ,,板塔结合,78 万,8161 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121745183.html
精装大三房，属于建设的，业主诚意出售的,"金域名苑 , 东莞行政中心区",3室2厅,158.39平米,南 北,精装,低楼层(共18层) ,,板塔结合,197 万,12438 元,2,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118708102.html
全新未入住空房朝南通透双阳台三面采光无遮挡,"招商雍华府 , 麻涌镇",4室2厅,117.09平米,南,精装,32层 ,,,120 万,10249 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121742129.html
帝豪花园，二手房中的温馨小窝，一楼88平方带前后花园,"帝豪花園 , 樟木头镇",3室1厅,88平米,南,简装,低楼层(共7层) ,,塔楼,88 万,10000 元,2,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105119072902.html
飞机户型3房，高楼层，房子保养好！,"虎门印象 , 万达",3室2厅,116.82平米,南,,中楼层(共30层) ,,塔楼,198 万,16950 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120297722.html
楼层好，满五唯一，省税费，业主自住，带精装,"华南花园 , 石龙镇",3室2厅,110.75平米,西南 西,精装,28层 ,,板塔结合,51 万,4605 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120936748.html
高层朝东采光好  毛坯清水房  满五唯一没欠款,"联佳大厦 , 东莞行政中心区",2室2厅,95.85平米,东,毛坯,高楼层(共23层) ,,塔楼,150 万,15650 元,2,,,近地铁 | VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120854259.html
电梯中高层  可复式可平层毛坯次新房 近人民医院,"瀚柏·青柠时代 , 客运总站",1室1厅,32.26平米,南,毛坯,高楼层(共16层) ,,塔楼,13.86 万,4297 元,2,,,房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120472387.html
道滘精品复式小户型两房，实用面积60平方，空间实用。,"时代香海彼岸4期 , 道滘镇",2室2厅,40.74平米,北,毛坯,高楼层(共20层) ,,板塔结合,18 万,4419 元,0,,,房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105119102695.html
舒适大横厅 品牌定制衣柜 改善四房,"卓越弥敦道 , 石碣镇",4室2厅,112.67平米,西南,,低楼层(共32层) ,,板楼,135 万,11982 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120312350.html
嘉誉中高层，看花园的，大四房，安静宜居。,"碧桂园信鸿嘉誉2期 , 麻涌镇",4室2厅,140.55平米,北 南,,17层 ,,塔楼,160 万,11384 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120051438.html
此房满五不唯一 户型方正 阳台方正,"清华居 , 水濂山",4室2厅,160.44平米,东南,,中楼层(共10层) ,,板楼,360 万,22439 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105121783118.html
户型方正  成熟小区 交通方便 南北对流户型,"中惠悦湾 , 石碣镇",3室2厅,105.62平米,南,精装,高楼层(共26层) ,,塔楼,98 万,9279 元,2,,,VR看装修 | 房本满两年,https://dg.lianjia.com/ershoufang/105111688341.html
华讯大宅，朝南两房，业主诚意出售,"华讯大宅 , 石龙镇",2室2厅,76.79平米,南,毛坯,低楼层(共19层) ,,,70 万,9116 元,0,,19天以前发布,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105122357099.html
中惠松湖城精装三房 高楼层 湖景房,"中惠松湖城二期 , 寮步",3室2厅,94.07平米,西南,,高楼层(共25层) ,,板塔结合,139 万,14777 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121107676.html
产权清晰，高楼层采光视野好，配套完善,"美好名流印象花园三期 , 凤岗镇",3室2厅,88.97平米,南,简装,29层 ,,板塔结合,125 万,14050 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121398058.html
南部湾高楼层全新未入住4房，诚售,"南部湾万科城 , 大宁",4室1厅,118.87平米,东南,简装,高楼层(共34层) ,,板塔结合,232 万,19518 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122005355.html
碧桂园  业主自住四房    装修好,"碧桂园松湖珑悦 , 寮步",4室2厅,124.35平米,东南,精装,中楼层(共23层) ,,塔楼,238 万,19140 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120900600.html
南部湾万科云城优质房源，诚意出售,"南部湾万科城 , 大宁",3室2厅,94.92平米,东 西,精装,低楼层(共18层) ,,塔楼,148.5 万,15645 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119195501.html
春晓单间 采光好 高楼层 看黄旗山灯笼 国贸夜景,"光大景湖春晓 , 西平",1室0厅,35.04平米,北,精装,11层 ,,板楼,40 万,11416 元,3,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105116003294.html
二区三房，东南看小区，楼层好，位置好,"南部湾万科城 , 大宁",3室2厅,94.5平米,东南,,34层 ,,塔楼,170 万,17990 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105119243942.html
花小旁富雅花园电梯2房精装修 通风采光好,"富雅花园 , 花园新村",2室1厅,61.8平米,西南,,12层 ,,塔楼,68 万,11004 元,0,,18天以前发布,VR房源 | 房本满两年,https://dg.lianjia.com/ershoufang/105122370224.html
新天地两房业主诚意出售  双阳台看花园,"中信新天地 , 石竹",2室1厅,64.81平米,西北,,19层 ,,板塔结合,98 万,15122 元,0,,8天以前发布,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122483220.html
旗峰地铁口 万科精装1房 业主诚心急售 高层朝南采光好,"万科中心 , 黄旗山",1室1厅,31.31平米,东南,精装,中楼层(共28层) ,,板楼,25 万,7985 元,0,,,近地铁 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121788841.html
全新装修 一房一厅户型 高楼层 地铁口 朝西南,"第一国际 , 东莞图书馆",1室1厅,75.24平米,西南,,中楼层(共28层) ,,塔楼,98 万,13025 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105115942670.html
滨海湾新区 金湾花园 业主急售，价格好谈，中间楼层,"金湾花园 , 太平广场",3室1厅,100.65平米,西北,毛坯,16层 ,,塔楼,68 万,6757 元,1,,12天以前发布,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122433048.html
莞城教育 合和大厦电梯房 精装修 有楼盘生,"合和大厦 , 运河东",3室1厅,109.37平米,西南,精装,高楼层(共26层) ,,板塔结合,118 万,10790 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105117271994.html
东南朝向 花园安静的位置 随时看房,"万科汉邦松湖半岛 , 松山湖",3室2厅,90平米,东南,精装,20层 ,,板塔结合,170 万,18889 元,1,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105118841112.html
鼎峰品筑 无欠款 交易快 大4房  方便看房,"鼎峰品筑 , 寮步",4室2厅,124平米,南 北,精装,高楼层(共18层) ,,塔楼,148 万,11936 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121146979.html
此房满五唯一税费低，楼层好业主急售，随时看房,"汇龙湾 , 宏远北",2室1厅,83.74平米,东南,简装,高楼层(共32层) ,,塔楼,108 万,12898 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121913908.html
香港街港岛 有小区花园电梯三房 装修保养好,"香港街 , 八达路",3室2厅,124.02平米,西,精装,19层 ,,板塔结合,189 万,15240 元,2,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105115866556.html
中间楼层  朝南向 精装修 诚心出售,"天悦中央广场 , 塘厦镇",3室2厅,98.72平米,南,精装,28层 ,,板塔结合,152 万,15398 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121285093.html
高层精装2房 业主诚意出售 看房方便,"龙城国际 , 石龙镇",2室2厅,90平米,北,精装,高楼层(共30层) ,,,70 万,7778 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118356117.html
横沥碧桂园108平三房两位业主诚意出售有钥匙,"横沥碧桂园 , 横沥镇",3室2厅,107.59平米,南,简装,32层 ,,板塔结合,120 万,11154 元,2,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105122084617.html
横沥城市家园飞机户型，三房两卫带车位出售,"城市家园 , 横沥镇",3室2厅,103.38平米,东南,,高楼层(共10层) ,,塔楼,82 万,7932 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121769589.html
房子满五唯一，税费少，采光充足，楼层装修保养好。,"兴贸广场 , 凤岗镇",3室2厅,117平米,东南,简装,9层 ,,板塔结合,85 万,7265 元,4,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121746346.html
全新毛坯4房，钥匙在手，小区旁有山空气好价格实惠。,"振江凤凰台 , 凤岗镇",4室2厅,140.11平米,东南,毛坯,28层 ,,板塔结合,175 万,12491 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105116367899.html
蔚蓝星湖大社区 户型方正 直通地下车库 采光好,"蔚蓝星湖 , 上下桥",3室1厅,110.48平米,北,简装,中楼层(共11层) ,,塔楼,135 万,12220 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121091144.html
中信新天地 精装两房 双阳台户型 满五唯一免双税,"中信新天地 , 石竹",2室1厅,69.16平米,西北,,低楼层(共19层) ,,板塔结合,105 万,15183 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121304558.html
正丰精装大三房低价出售，业主诚意出售,"正丰豪苑 , 桥头镇",3室2厅,106.95平米,东 东南,简装,6层 ,,板塔结合,70 万,6546 元,0,,7天以前发布,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122490097.html
沙田庄士8号 双阳台 大3房 装修很好 保养很新,"沙田碧桂园滨江豪园 , 沙田镇",3室1厅,118.77平米,南,精装,27层 ,,塔楼,126 万,10609 元,2,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105117427533.html
万科物业小区，大社区，好楼层。,"香树丽舍 , 南城车站",2室2厅,68.92平米,西北,,高楼层(共18层) ,,塔楼,98 万,14220 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121486148.html
万科朗润园  70年产权 84平总价52万,"万科朗润园一期 , 塘厦镇",2室1厅,84.23平米,东南,精装,23层 ,,塔楼,46 万,5462 元,2,,,房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118219194.html
采光通风好，视野好 碧桂园物业大四房  看小区花园..,"松湖碧桂园·天钻 , 大岭山镇",4室2厅,125.05平米,南,精装,低楼层(共32层) ,,板塔结合,230 万,18393 元,1,,,VR看装修 | 房本满两年,https://dg.lianjia.com/ershoufang/105112976990.html
位置好！生活配套齐全，交通方便。,"万荟时代 , 大朗镇",2室2厅,84.96平米,东南,,低楼层(共24层) ,,塔楼,95 万,11182 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121754511.html
业主诚心急卖，租客稳定在住，可住可租,"光大景湖春晓 , 西平",1室0厅,27.35平米,北,精装,11层 ,,板楼,33 万,12066 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105110998460.html
沿江高速口南栅富民花园96平方三房带天台花园诚心出售,"富民花园 , 太平广场",3室2厅,96平米,北,简装,高楼层(共7层) ,,板塔结合,61 万,6355 元,10,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105110581030.html
帝豪花园，二手房中的温馨小窝，一楼88平方带前后花园,"帝豪花園 , 樟木头镇",3室1厅,88平米,南,简装,低楼层(共7层) ,,塔楼,88 万,10000 元,2,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105119072902.html
楼层好，满五唯一，省税费，业主自住，带精装,"华南花园 , 石龙镇",3室2厅,110.75平米,西南 西,精装,28层 ,,板塔结合,51 万,4605 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120936748.html
蜂汇广场大单间 高楼层采光好  业主诚心出售,"G1蜂汇 , 南城车站",1室0厅,40.19平米,南,简装,高楼层(共27层) ,,板楼,29 万,7216 元,0,,,近地铁 | 房本满五年,https://dg.lianjia.com/ershoufang/105119813147.html
星光小区 2室1厅 南,"星光小区 , 清溪镇",2室1厅,85.39平米,南,精装,高楼层(共5层) ,,板楼,47.7 万,5587 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121714341.html
沙田东港城二期，2房2厅，看花园，一手业主。,"沙田东港城 , 沙田镇",2室2厅,92.37平米,东南,精装,低楼层(共11层) ,,塔楼,70 万,7579 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119914958.html
城区 繁华地段 优选小户型 轻松置业无压力,"富洋楼 , 花园新村",1室1厅,42.41平米,东北,简装,8层 ,,板塔结合,18 万,4245 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121649776.html
